annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split,pred_prob
45848.0,14.95,6.8,0,112.0,7,6016.0,0.326,-1.0,97.4,0,0.13121619263653814,4.8737,0.0,0,train,0.08939542908027397
31831.0,15.19,5.7,0,83.0,9,9917.0,0.188,-1.0,90.8,0,0.3115516320568,2.85572,0.0,0,test,0.1651405608141817
130935.0,8.1,9.6,3,125.0,9,12892.0,0.132,1.0,61.2,0,0.09846106846908771,1.0692,0.024,0,train,0.06538523504684367
85087.0,10.95,1.8,2,64.0,4,11346.0,0.194,1.0,84.4,0,0.1333458695217836,2.1243,0.03125,0,train,0.3086030677237068
50077.0,15.68,5.5,2,147.0,5,15386.0,0.438,1.0,74.6,0,0.30724683986660545,6.86784,0.013605442176870748,0,train,0.22301185756042316
47286.0,11.03,9.3,0,30.0,14,6399.0,0.269,36.0,97.2,0,0.13532546631138181,2.96707,0.0,0,test,0.2988657449806638
132289.0,10.1,5.6,0,345.0,7,13244.0,0.113,-1.0,97.1,0,0.10011414403313956,1.1413,0.0,0,train,0.012936522286983445
95095.0,10.71,5.2,3,265.0,6,18239.0,0.163,1.0,82.7,0,0.19179767600820233,1.7457300000000002,0.011320754716981131,0,train,0.04309885941059069
74801.0,14.6,1.9,0,80.0,9,8508.0,0.302,-1.0,78.1,0,0.11374179489579016,4.409199999999999,0.0,0,train,0.13748477520294075
52489.5,8.56,16.0,0,406.0,9,5706.0,0.113,-1.0,86.2,0,0.10870745577686966,0.96728,0.0,0,train,0.02670475023267968
76129.0,5.0,2.1,0,126.0,10,6877.0,0.163,-1.0,83.0,0,0.09033351285318342,0.8150000000000001,0.0,0,test,0.056462766422174085
144701.0,18.76,2.8,4,165.0,5,23393.0,0.05,18.0,75.1,1,0.1616643976199197,0.9380000000000002,0.024242424242424242,0,train,0.20939464696774848
72524.0,12.91,9.8,0,284.0,5,12326.0,0.236,-1.0,93.2,0,0.16995753129998345,3.04676,0.0,0,train,0.028712578574280254
60576.0,12.78,6.8,0,192.0,9,12026.0,0.157,-1.0,85.6,0,0.19852746962493398,2.0064599999999997,0.0,0,test,0.04429720035796476
51554.0,15.29,3.5,2,95.0,10,29727.0,0.248,23.0,70.0,0,0.5766186910811965,3.7919199999999997,0.021052631578947368,0,train,0.4627189938218629
27202.0,16.68,10.2,0,190.0,11,5254.0,0.323,-1.0,92.1,0,0.19314756267921476,5.38764,0.0,0,train,0.1569255281183483
52489.5,14.06,5.9,0,198.0,12,12139.0,0.287,-1.0,82.5,0,0.23126530067918347,4.03522,0.0,0,train,0.1042343358590214
20405.0,10.07,18.3,0,69.0,3,9251.0,0.291,-1.0,83.8,0,0.45336927223719675,2.93037,0.0,0,train,0.26700243554600206
40272.0,12.85,8.9,0,206.0,11,9087.0,0.182,91.0,81.4,0,0.22564064362336114,2.3387,0.0,0,test,0.085260334815825
48301.0,10.83,2.6,0,185.0,13,14927.0,0.408,-1.0,87.1,0,0.3090412206786609,4.41864,0.0,0,train,0.1934087154749011
196855.0,5.35,6.5,1,431.0,3,16682.0,0.12,2.0,80.6,0,0.08474257702369764,0.6419999999999999,0.002320185614849188,1,train,0.031436371856639785
99192.0,13.6,4.3,1,217.0,7,15270.0,0.448,17.0,94.5,0,0.15394386644084201,6.0927999999999995,0.004608294930875576,0,train,0.05421360081772019
13442.0,11.51,0.8,0,163.0,11,5471.0,0.226,-1.0,91.9,0,0.40700788573129,2.60126,0.0,1,train,0.27096149195764985
29496.0,15.09,9.7,3,218.0,7,5063.0,0.145,21.0,67.7,0,0.17165039327366421,2.18805,0.013761467889908258,0,train,0.25672599008360736
40599.0,9.89,5.5,0,201.0,5,6226.0,0.138,-1.0,94.6,0,0.1533535308751447,1.3648200000000001,0.0,0,test,0.0462566065597059
12161.0,13.73,3.9,0,150.0,12,5698.0,0.301,-1.0,89.7,0,0.4685469944905847,4.13273,0.0,0,test,0.3089189219480997
36740.0,7.9,2.3,0,84.0,6,7678.0,0.199,-1.0,88.1,0,0.2089820359281437,1.5721,0.0,0,train,0.10181411366192915
33169.0,15.45,7.7,3,194.0,9,10880.0,0.219,1.0,83.0,0,0.3280171244234074,3.38355,0.015463917525773196,0,train,0.1724691440761166
34060.0,10.23,3.8,0,214.0,13,9268.0,0.24,-1.0,98.0,0,0.2721080446271286,2.4552,0.0,0,train,0.15592742302196178
16229.0,15.02,1.8,0,83.0,6,8139.0,0.217,-1.0,81.7,0,0.5015096432312527,3.25934,0.0,0,train,0.4280131337284497
86572.0,10.57,10.1,1,124.0,8,7031.0,0.202,1.0,82.8,0,0.08121563554035947,2.1351400000000003,0.008064516129032258,0,train,0.04236818271272065
25186.0,13.41,6.6,1,118.0,0,4835.0,0.335,24.0,79.7,0,0.1919717303263718,4.49235,0.00847457627118644,1,train,0.356070062645794
58830.0,10.1,16.3,0,200.0,4,9616.0,0.187,-1.0,90.7,0,0.16345402005779364,1.8886999999999998,0.0,0,train,0.04198951701921922
72587.0,13.16,6.7,0,161.0,10,7018.0,0.108,-1.0,79.0,0,0.09668397922493008,1.42128,0.0,0,test,0.04892287751218
90237.0,10.66,9.3,2,164.0,13,12615.0,0.173,1.0,60.1,0,0.13979853053625452,1.84418,0.012195121951219513,0,train,0.1734107986382397
67304.0,7.18,4.9,0,134.0,5,15335.0,0.1,-1.0,85.9,0,0.22784678473790562,0.718,0.0,0,train,0.035935982967550704
19241.0,22.57,4.0,6,177.0,5,6920.0,0.383,33.0,62.4,0,0.35964866690920433,8.64431,0.03389830508474576,0,train,0.622856567763222
45673.0,10.17,4.1,0,218.0,8,10153.0,0.255,-1.0,86.1,0,0.22229763755391588,2.59335,0.0,0,test,0.044515680615784
98972.0,10.37,4.7,0,198.0,13,6984.0,0.268,-1.0,92.6,0,0.07056541243988199,2.77916,0.0,0,train,0.07213917572133967
49504.0,9.33,8.9,0,165.0,12,5697.0,0.479,33.0,89.4,0,0.11508160956690368,4.469069999999999,0.0,0,test,0.093972115694903
32540.0,14.17,9.5,2,263.0,3,11447.0,0.31,10.0,84.7,0,0.35178242163491086,4.3927,0.0076045627376425855,0,train,0.2561812992836194
36196.0,15.27,2.8,0,167.0,3,10284.0,0.492,11.0,77.6,0,0.2841197922422367,7.51284,0.0,0,train,0.29831407488424677
48844.0,12.48,8.3,0,269.0,4,6435.0,0.155,-1.0,86.5,0,0.13174596675128983,1.9344000000000001,0.0,0,train,0.07475381142433335
56431.0,8.42,16.1,0,230.0,8,13727.0,0.258,-1.0,83.7,0,0.24325282203044427,2.17236,0.0,0,test,0.024605222796134925
23039.0,14.2,1.8,1,114.0,7,10660.0,0.256,3.0,78.4,0,0.4626936933026607,3.6351999999999998,0.008771929824561403,1,train,0.5266632806898065
27380.0,13.06,4.0,0,238.0,10,7195.0,0.312,-1.0,82.5,0,0.26278305332359386,4.07472,0.0,0,train,0.10959532492145892
24083.0,17.55,2.8,2,68.0,6,7015.0,0.396,1.0,63.9,0,0.2912843084333347,6.949800000000001,0.029411764705882353,1,train,0.6252219574660339
57920.0,13.6,1.4,5,136.0,11,11248.0,0.255,1.0,79.4,0,0.1941988950276243,3.468,0.03676470588235294,0,test,0.33564533902937693
48431.0,12.21,3.1,0,137.0,7,8420.0,0.12,-1.0,79.4,0,0.17385558836282547,1.4652,0.0,0,test,0.09087492546267184
65510.0,7.18,2.8,1,69.0,10,9755.0,0.055,7.0,88.5,0,0.1489085635780797,0.3949,0.014492753623188406,1,train,0.1465235320896593
13987.0,14.71,6.8,3,245.0,4,7026.0,0.268,53.0,73.5,0,0.5023235861871738,3.9422800000000007,0.012244897959183673,0,train,0.48932653516090724
114855.0,14.06,2.1,2,199.0,11,14373.0,0.34,46.0,83.0,1,0.12514039441034347,4.7804,0.010050251256281407,0,test,0.1459263890918039
28569.0,12.42,5.4,0,239.0,7,11487.0,0.248,42.0,80.2,0,0.402079176730022,3.08016,0.0,0,test,0.1112906160840295
52489.5,10.06,6.7,0,301.0,7,20724.0,0.144,116.0,97.2,0,0.39482182150715855,1.44864,0.0,0,train,0.031971714447534896
89529.0,10.73,8.9,0,156.0,11,6275.0,0.276,65.0,77.1,0,0.07008902143439556,2.9614800000000003,0.0,1,train,0.048424981762762345
56230.0,10.72,2.7,1,80.0,5,6859.0,0.271,21.0,88.3,0,0.12198114885292548,2.9051200000000006,0.0125,1,train,0.19518518049199432
69909.0,9.44,5.9,0,376.0,7,8723.0,0.103,-1.0,85.6,0,0.12477649515799111,0.9723199999999999,0.0,0,test,0.02176501268385556
42774.0,11.54,11.4,0,118.0,8,8631.0,0.148,98.0,74.5,0,0.2017814560246879,1.7079199999999999,0.0,0,test,0.06942668157028482
118818.0,8.8,3.1,0,222.0,4,8304.0,0.125,-1.0,98.5,0,0.06988840074736151,1.1,0.0,0,train,0.03289854434020319
81438.0,16.13,3.8,4,247.0,5,9534.0,0.233,30.0,82.0,0,0.11707065497679216,3.75829,0.016194331983805668,0,train,0.17000047712394156
61342.0,12.47,13.0,0,110.0,3,9914.0,0.298,-1.0,96.1,0,0.16161846695575624,3.71606,0.0,0,test,0.07223266615306394
47422.0,11.14,2.8,1,317.0,6,10954.0,0.144,1.0,81.7,0,0.23098983594112438,1.60416,0.0031545741324921135,0,test,0.054804420302660285
44131.0,11.03,6.7,0,99.0,12,11855.0,0.27,-1.0,89.3,0,0.2686320273730484,2.9781,0.0,0,test,0.11122899144319764
35726.0,9.64,11.6,0,246.0,9,13681.0,0.202,-1.0,88.7,0,0.3829423948944746,1.9472800000000003,0.0,0,train,0.037378245644739856
84783.0,12.27,14.1,2,385.0,6,9120.0,0.078,41.0,86.0,0,0.1075687342981494,0.9570599999999999,0.005194805194805195,0,test,0.03222646978889227
65409.0,14.7,4.9,1,74.0,9,7897.0,0.208,11.0,80.5,0,0.12073262089314926,3.0576,0.013513513513513514,0,train,0.2079282233695811
19913.0,15.06,9.0,0,249.0,7,4765.0,0.313,-1.0,48.1,0,0.2392909154823482,4.71378,0.0,0,train,0.17083314822178716
88346.0,9.0,8.4,0,276.0,0,9244.0,0.147,-1.0,95.2,0,0.10463405247549408,1.323,0.0,0,test,0.023603112743160275
45280.0,8.06,8.7,0,162.0,8,10647.0,0.077,-1.0,75.8,0,0.235136925795053,0.6206200000000001,0.0,0,train,0.03695389123810352
20371.0,15.87,12.1,0,265.0,8,5099.0,0.123,-1.0,51.3,0,0.25030680869864025,1.9520099999999998,0.0,0,test,0.12008421143776242
52489.5,13.2,0.7,0,128.0,9,11229.0,0.207,2.0,86.1,0,0.21392849998571142,2.7323999999999997,0.0,1,test,0.1810885382355342
33982.0,17.85,5.3,1,207.0,7,12222.0,0.313,38.0,78.8,0,0.3596609969984109,5.5870500000000005,0.004830917874396135,1,train,0.16557267375787707
77412.0,8.9,0.0,0,145.0,6,9753.0,0.069,-1.0,90.8,0,0.12598821888079367,0.6141000000000001,0.0,0,train,0.05420174786728649
36957.0,10.96,11.4,0,265.0,7,9310.0,0.282,-1.0,65.9,0,0.251914386990286,3.09072,0.0,0,train,0.04249702282343488
41483.0,15.06,6.6,3,148.0,7,16894.0,0.189,2.0,87.4,0,0.4072511631270641,2.84634,0.02027027027027027,1,train,0.3088953451148153
504631.0,6.78,0.0,0,85.0,6,15407.0,0.105,-1.0,71.4,1,0.030531219841825018,0.7119,0.0,0,train,0.05165700010524123
27503.0,14.99,4.1,0,181.0,7,13263.0,0.189,-1.0,91.9,0,0.4822383012762244,2.83311,0.0,0,train,0.11487626787036972
62217.0,14.12,14.5,5,151.0,5,10672.0,0.211,1.0,50.3,0,0.1715286818715142,2.9793199999999995,0.033112582781456956,0,train,0.1632427983778329
43350.0,16.14,2.2,4,150.0,3,7415.0,0.239,1.0,39.5,0,0.17104959630911187,3.85746,0.02666666666666667,0,train,0.5327760098380505
24891.0,12.54,4.6,0,180.0,8,5516.0,0.292,-1.0,89.0,0,0.22160620304527742,3.6616799999999996,0.0,0,test,0.09190455564258099
47360.0,11.92,11.8,0,159.0,0,8662.0,0.323,-1.0,90.9,0,0.18289695945945947,3.8501600000000002,0.0,0,test,0.09120977520926905
79528.0,7.37,7.1,0,284.0,8,5719.0,0.053,-1.0,82.0,0,0.07191177949904436,0.39061,0.0,0,train,0.019195253136696983
52706.0,8.82,7.2,0,262.0,6,10552.0,0.237,29.0,90.0,0,0.20020491025689674,2.09034,0.0,0,train,0.03930471059515926
67348.0,12.57,7.9,0,206.0,7,14068.0,0.237,-1.0,94.3,0,0.2088851933242264,2.97909,0.0,0,train,0.03306608255749613
28613.0,13.36,6.3,0,27.0,8,11423.0,0.149,-1.0,74.3,0,0.39922412889246145,1.9906399999999997,0.0,1,train,0.1831223706908561
50881.0,15.96,1.2,3,29.0,8,10820.0,0.272,3.0,84.7,0,0.2126530532025707,4.341120000000001,0.10344827586206896,0,train,0.6137773398907971
321294.0,6.8,1.2,2,135.0,7,12076.0,0.098,1.0,49.6,1,0.03758551357946305,0.6664,0.014814814814814815,0,train,0.06640191781819912
41965.0,11.64,1.2,0,128.0,12,10728.0,0.195,-1.0,87.2,0,0.2556416061003217,2.2698,0.0,0,test,0.12926473960125315
30200.0,12.46,7.4,0,215.0,12,7005.0,0.262,13.0,85.1,0,0.23195364238410596,3.2645200000000005,0.0,0,test,0.1745571598317347
86768.0,10.21,0.0,0,178.0,9,20852.0,0.191,-1.0,90.1,0,0.24031901161718605,1.9501100000000002,0.0,0,test,0.0384394115039421
74233.0,8.23,5.7,0,241.0,3,13797.0,0.14,-1.0,93.4,0,0.18586073579135964,1.1522000000000001,0.0,0,train,0.03227049653005213
56061.0,11.59,6.8,0,274.0,8,7473.0,0.202,34.0,91.9,0,0.1333012254508482,2.34118,0.0,0,test,0.03921273843885894
67902.0,10.23,4.6,0,304.0,11,16054.0,0.137,15.0,90.3,0,0.23642897116432507,1.4015100000000003,0.0,0,train,0.05118586958437573
52260.0,13.54,0.0,2,49.0,10,11675.0,0.234,32.0,79.9,0,0.2234022196708764,3.16836,0.04081632653061224,0,train,0.5481945816274755
52489.5,10.05,8.4,0,255.0,6,20580.0,0.191,-1.0,93.3,0,0.3920784156831366,1.91955,0.0,0,train,0.034483168807559285
76272.0,12.2,0.0,0,194.0,0,15689.0,0.156,-1.0,97.8,0,0.20569802810992238,1.9031999999999998,0.0,0,test,0.08562706322104553
162560.0,12.09,9.7,3,195.0,3,10981.0,0.15,56.0,83.1,0,0.06755044291338583,1.8135,0.015384615384615385,0,test,0.0845776243399603
76958.0,10.08,5.1,0,213.0,7,10105.0,0.165,-1.0,95.0,0,0.1313053873541412,1.6632,0.0,0,train,0.025025092753021033
58124.0,11.74,4.5,0,269.0,8,9829.0,0.189,-1.0,98.5,0,0.16910398458468104,2.2188600000000003,0.0,0,train,0.02924755550427879
27348.0,11.91,2.6,2,77.0,9,6581.0,0.228,2.0,82.7,0,0.24063916922626882,2.7154800000000003,0.025974025974025976,1,test,0.5036595317804625
114522.0,10.24,0.0,1,120.0,11,9112.0,0.15,42.0,80.1,1,0.07956549833219818,1.536,0.008333333333333333,0,test,0.12541281981067406
29685.0,13.11,3.5,1,217.0,8,7373.0,0.195,3.0,85.1,0,0.24837459996631295,2.55645,0.004608294930875576,0,train,0.15211578652867302
31238.0,16.15,5.9,2,278.0,11,7804.0,0.226,10.0,71.6,0,0.24982393239003778,3.6498999999999997,0.007194244604316547,0,train,0.33813254421768246
72308.0,12.3,3.2,1,160.0,7,4895.0,0.176,20.0,82.5,0,0.06769652044033855,2.1648,0.00625,0,train,0.08351687162318899
39022.0,10.54,2.4,1,43.0,11,6373.0,0.154,38.0,76.2,0,0.1633181282353544,1.62316,0.023255813953488372,0,train,0.40059972593257953
24110.0,16.71,0.8,0,247.0,8,11688.0,0.373,-1.0,91.6,0,0.4847781003732891,6.23283,0.0,0,train,0.24303134701515203
125027.0,7.57,14.9,1,193.0,5,26397.0,0.196,6.0,68.7,0,0.21113039583449975,1.4837200000000001,0.0051813471502590676,0,train,0.030144121774270175
52489.5,13.32,8.6,1,241.0,10,8846.0,0.173,10.0,59.8,0,0.1685289438840149,2.30436,0.004149377593360996,0,test,0.10363825401725749
37522.0,9.42,4.0,0,82.0,6,7212.0,0.248,-1.0,84.8,0,0.19220723842012685,2.33616,0.0,0,train,0.10726753530568817
45340.0,14.68,1.1,0,122.0,14,4047.0,0.313,-1.0,92.0,0,0.089258932509925,4.59484,0.0,0,train,0.3456716839544946
22765.0,14.58,3.2,0,127.0,6,4997.0,0.339,-1.0,71.8,0,0.21950362398418624,4.942620000000001,0.0,0,train,0.3208965398064335
65957.0,9.3,8.2,0,181.0,8,9141.0,0.247,-1.0,85.4,0,0.13859029367618297,2.2971000000000004,0.0,0,test,0.027458093522146072
21265.0,15.98,4.2,0,165.0,9,8650.0,0.127,-1.0,53.2,0,0.40677169057136137,2.0294600000000003,0.0,0,train,0.23877880948331343
24179.0,9.67,1.8,0,131.0,9,12616.0,0.176,-1.0,96.7,0,0.5217750940899127,1.7019199999999999,0.0,0,train,0.16828000872582435
55788.0,12.13,6.2,0,164.0,3,11170.0,0.335,-1.0,96.6,0,0.200222270022227,4.06355,0.0,0,test,0.08007199156146826
42662.0,12.25,8.5,0,228.0,9,8876.0,0.249,-1.0,92.2,0,0.20805400590689607,3.05025,0.0,0,test,0.04105113992850089
52489.5,6.0,4.4,0,117.0,7,8525.0,0.201,-1.0,60.8,0,0.16241343506796596,1.206,0.0,0,train,0.06587417987488116
52489.5,14.8,6.4,1,219.0,7,4614.0,0.183,3.0,86.7,0,0.08790329494470323,2.7084,0.0045662100456621,0,train,0.11434161571455183
52489.5,10.48,5.1,0,177.0,7,13678.0,0.217,10.0,88.5,0,0.260585450423418,2.27416,0.0,0,train,0.07963598417397386
91939.0,12.89,5.9,0,392.0,10,12695.0,0.131,-1.0,93.3,0,0.13808068393173734,1.68859,0.0,0,test,0.02351070993582801
47751.0,11.88,15.1,0,149.0,9,6987.0,0.216,-1.0,87.3,0,0.14632154300433498,2.5660800000000004,0.0,0,train,0.05528403065318975
58438.0,13.05,9.7,3,127.0,9,5480.0,0.155,1.0,77.9,0,0.09377459872001095,2.0227500000000003,0.023622047244094488,0,train,0.16071623798303133
16898.0,15.26,11.0,0,15.0,8,3281.0,0.334,-1.0,94.3,0,0.19416498993963782,5.09684,0.0,0,train,0.24790261793683793
38206.0,15.13,3.7,0,195.0,5,10337.0,0.196,-1.0,75.1,0,0.2705595979689054,2.9654800000000003,0.0,0,train,0.11236405330913705
52489.5,15.55,0.5,3,54.0,7,8300.0,0.17,48.0,74.4,0,0.15812686346793167,2.6435000000000004,0.05555555555555555,1,train,0.5053062439765098
52489.5,10.92,4.4,0,177.0,8,7578.0,0.209,94.0,75.0,0,0.14437173148915497,2.28228,0.0,0,train,0.06448365468728945
33602.0,13.56,13.3,0,313.0,10,9286.0,0.278,-1.0,78.8,0,0.2763525980596393,3.7696800000000006,0.0,0,train,0.06201726880873983
52489.5,6.04,0.0,0,27.0,19,21093.0,0.226,-1.0,96.9,0,0.4018517989312148,1.36504,0.0,0,train,0.294698588252405
39553.0,10.04,19.5,0,204.0,11,9666.0,0.141,-1.0,79.0,0,0.24438095719667283,1.4156399999999998,0.0,0,test,0.05314576342426043
54127.0,11.97,0.2,1,135.0,2,12185.0,0.118,13.0,86.1,0,0.225118702311231,1.41246,0.007407407407407408,1,train,0.27404592196350946
41878.0,19.69,9.0,3,218.0,8,20665.0,0.237,1.0,47.9,0,0.4934571851568843,4.66653,0.013761467889908258,1,train,0.18503649835851554
74046.0,10.56,1.3,0,251.0,10,7351.0,0.243,-1.0,87.4,0,0.09927612565162197,2.56608,0.0,0,test,0.04583567819479203
33469.0,14.54,2.9,2,165.0,11,12893.0,0.454,9.0,83.6,0,0.3852221458663241,6.60116,0.012121212121212121,0,test,0.406801402362315
184355.0,7.97,10.8,0,247.0,11,6528.0,0.05,-1.0,86.5,0,0.03540994277345339,0.3985,0.0,0,test,0.019102433754869568
76776.0,12.57,4.4,2,39.0,12,10425.0,0.126,1.0,73.9,0,0.13578462019381057,1.58382,0.05128205128205128,1,train,0.24496674943904181
41942.0,14.6,5.2,2,192.0,9,23952.0,0.329,1.0,65.2,0,0.5710743407562825,4.8034,0.010416666666666666,0,train,0.16242368737767304
62078.0,11.28,9.1,0,92.0,4,11630.0,0.253,-1.0,84.4,0,0.1873449531234898,2.85384,0.0,1,train,0.10635404099319089
217756.0,6.64,9.5,0,282.0,2,20683.0,0.181,-1.0,93.4,0,0.09498245742941641,1.2018399999999998,0.0,0,train,0.01517868747403634
156990.0,11.16,6.4,0,116.0,6,17507.0,0.246,-1.0,99.3,0,0.11151665711191795,2.74536,0.0,0,test,0.029484157464384313
104998.0,8.89,3.2,0,233.0,13,16496.0,0.259,19.0,91.6,0,0.1571077544334178,2.3025100000000003,0.0,0,train,0.1103612588237741
54489.0,6.49,5.4,0,65.0,11,14162.0,0.112,-1.0,85.0,0,0.259905669034117,0.7268800000000001,0.0,0,test,0.086711964283519
58080.0,10.89,8.6,0,321.0,12,8255.0,0.107,9.0,94.7,0,0.14213154269972453,1.16523,0.0,0,train,0.04553544489447586
63529.0,12.6,2.5,0,118.0,10,9705.0,0.338,-1.0,94.6,0,0.15276487903162336,4.2588,0.0,0,train,0.07476932679086862
31054.0,12.09,10.4,0,251.0,3,6789.0,0.293,-1.0,87.7,0,0.218619179493785,3.5423699999999996,0.0,0,test,0.10775894934158783
91057.0,13.95,6.4,1,304.0,6,11290.0,0.216,8.0,93.9,0,0.12398827108294805,3.0132,0.003289473684210526,0,train,0.03979336242343823
92314.0,16.96,7.3,4,216.0,9,18799.0,0.327,1.0,51.1,0,0.20364191780228352,5.545920000000001,0.018518518518518517,0,train,0.11499789882936091
39735.0,11.6,2.4,0,126.0,12,8510.0,0.385,-1.0,97.4,0,0.21416886875550523,4.466,0.0,0,train,0.11420730723369454
48717.0,12.08,8.5,0,236.0,8,12250.0,0.303,8.0,80.4,0,0.2514522651230577,3.66024,0.0,0,train,0.07712609359396373
38337.0,13.33,2.6,0,96.0,7,18243.0,0.252,-1.0,91.2,0,0.4758588308944362,3.35916,0.0,0,test,0.14515700770099377
24357.0,12.68,7.3,2,298.0,4,13048.0,0.26,-1.0,89.5,0,0.5356981565874287,3.2968,0.006711409395973154,0,test,0.2668350286518935
44484.0,7.86,3.8,0,107.0,4,10951.0,0.154,-1.0,95.7,0,0.2461784012229116,1.21044,0.0,0,train,0.07700469817749461
64349.0,12.01,7.1,2,265.0,8,4277.0,0.169,35.0,67.6,0,0.06646567934233633,2.02969,0.007547169811320755,0,test,0.08383964119481667
72931.0,13.4,4.9,0,253.0,0,11465.0,0.215,20.0,75.7,0,0.15720338402051254,2.8810000000000002,0.0,0,train,0.09844662818118365
19058.0,14.26,15.9,2,261.0,11,6096.0,0.208,1.0,81.8,0,0.3198656732081016,2.96608,0.007662835249042145,0,train,0.24011657061902839
52489.5,11.15,1.2,1,43.0,7,8454.0,0.327,44.0,90.9,0,0.1610607835852885,3.6460500000000002,0.023255813953488372,0,train,0.28559228450132595
54179.0,11.47,0.0,0,40.0,9,15721.0,0.168,103.0,99.0,0,0.2901677771830414,1.9269600000000002,0.0,0,test,0.13446183923125074
129434.0,8.6,13.2,0,383.0,2,14785.0,0.091,-1.0,77.5,0,0.11422810080813388,0.7826,0.0,0,test,0.019347842349401796
57745.0,11.46,4.1,3,168.0,8,8628.0,0.123,1.0,68.6,0,0.1494155338124513,1.40958,0.017857142857142856,1,train,0.10818740909212551
38566.0,10.74,3.0,0,148.0,13,11941.0,0.274,-1.0,93.2,0,0.30962505834154436,2.9427600000000003,0.0,0,test,0.22053945501973746
69119.0,9.85,4.2,0,128.0,3,11623.0,0.112,31.0,96.4,0,0.16815926156339067,1.1032,0.0,0,test,0.07984889549876592
42978.0,15.04,4.4,2,145.0,10,8701.0,0.264,103.0,91.6,0,0.2024524175159384,3.97056,0.013793103448275862,0,train,0.19808835861236393
83670.0,10.88,5.7,0,247.0,8,448645.0,0.078,-1.0,84.8,0,5.362077208079359,0.8486400000000001,0.0,0,train,0.03216365746859401
42050.0,17.27,5.5,1,282.0,9,9679.0,0.414,14.0,67.0,0,0.2301783590963139,7.14978,0.0035460992907801418,0,train,0.12594437408169096
70640.0,9.59,8.3,0,198.0,7,11793.0,0.166,-1.0,70.1,0,0.16694507361268404,1.5919400000000001,0.0,0,train,0.030282053145406093
54807.0,9.4,1.2,0,90.0,11,8862.0,0.217,-1.0,92.4,0,0.16169467403798785,2.0398,0.0,0,test,0.11391220890080928
61857.0,10.82,8.9,0,39.0,8,8993.0,0.113,-1.0,95.5,0,0.1453837075836203,1.22266,0.0,0,test,0.052994532517458136
67725.0,10.5,3.4,0,48.0,12,8667.0,0.131,-1.0,53.7,0,0.1279734219269103,1.3755000000000002,0.0,0,train,0.137941460228531
87696.0,9.09,5.7,0,220.0,12,9881.0,0.165,-1.0,66.7,0,0.112673326035395,1.4998500000000001,0.0,0,train,0.0342167924280176
99876.0,12.31,0.0,0,68.0,10,11426.0,0.152,-1.0,73.9,0,0.11440185830429733,1.8711200000000001,0.0,1,train,0.10190087114194808
50767.0,12.16,6.0,0,266.0,7,10637.0,0.077,-1.0,92.4,0,0.20952587310654558,0.93632,0.0,0,train,0.03706472283374951
53047.0,10.39,14.0,0,62.0,7,11377.0,0.078,-1.0,97.5,0,0.21447018681546554,0.81042,0.0,0,test,0.04889256420321322
35193.0,13.92,10.1,0,34.0,11,16971.0,0.163,2.0,92.3,0,0.48222657914926265,2.26896,0.0,0,test,0.2715474547300726
46862.0,12.92,7.0,0,293.0,9,17881.0,0.231,-1.0,96.1,0,0.3815671546242158,2.9845200000000003,0.0,0,test,0.038719993615893504
34831.0,9.88,1.1,0,37.0,11,10900.0,0.156,-1.0,78.2,0,0.31293962274984927,1.5412800000000002,0.0,0,train,0.22721246904962672
123822.0,8.35,5.0,0,107.0,10,20398.0,0.283,71.0,87.5,0,0.16473647655505483,2.36305,0.0,0,train,0.03591884979427705
52489.5,13.28,0.0,3,111.0,9,10154.0,0.107,7.0,57.8,0,0.19344821345221425,1.42096,0.02702702702702703,0,train,0.4679417048001595
55597.0,8.05,16.7,0,410.0,8,10137.0,0.147,-1.0,87.4,0,0.18232998183355217,1.1833500000000001,0.0,0,train,0.01565752172102116
42556.0,12.62,4.8,1,182.0,9,8967.0,0.123,11.0,79.7,0,0.21071059310085535,1.55226,0.005494505494505495,0,train,0.0867811126177287
52489.5,7.17,0.0,0,137.0,4,7550.0,0.182,-1.0,81.2,0,0.14383829146781738,1.30494,0.0,0,train,0.13498678341464038
79802.0,9.59,4.9,0,141.0,4,17201.0,0.125,-1.0,62.2,0,0.21554597629132102,1.19875,0.0,0,train,0.0740988653412538
277548.0,5.55,9.3,0,202.0,7,9681.0,0.103,61.0,79.7,0,0.03488045311081327,0.57165,0.0,0,train,0.01517273100410655
164509.0,7.37,5.8,2,300.0,9,10729.0,0.064,1.0,78.5,0,0.0652183163231191,0.47168000000000004,0.006666666666666667,0,train,0.02259174593748132
43031.0,17.8,0.0,0,45.0,7,4297.0,0.382,-1.0,94.3,0,0.09985824173270433,6.799600000000001,0.0,1,train,0.2507035638954535
13517.0,16.34,5.2,2,82.0,5,7466.0,0.231,65.0,71.5,0,0.5523414958940593,3.77454,0.024390243902439025,1,test,0.6597054502090636
52489.5,12.35,22.7,0,114.0,8,9006.0,0.262,12.0,90.1,0,0.17157717257737262,3.2357,0.0,0,train,0.09498971084634066
